x,y,z
274.81654739424243,-5.249999999438572,6.0
275.31654739424243,-5.249999999449506,6.0
275.81654739424243,-5.2499999994604405,6.0
276.31654739424243,-5.249999999471375,6.0
276.81654739424243,-5.249999999482309,6.0
277.31654739424243,-5.249999999493244,6.0
277.81654739424243,-5.249999999504178,6.0
278.31654739424243,-5.249999999515112,6.0
278.81654739424243,-5.249999999526047,6.0
279.31654739424243,-5.249999999536981,6.0
279.81654739424243,-5.249999999547915,6.0
280.31654739424243,-5.249999999565994,6.0
280.81654739424243,-5.249999999584073,6.0
281.31654739424243,-5.249999999602152,6.0
281.81654739424243,-5.249999999620231,6.0
282.31654739424243,-5.24999999963831,6.0
282.81654739424243,-5.249999999656389,6.0
283.31654739424243,-5.2499999996744675,6.0
283.81654739424243,-5.249999999692546,6.0
284.31654739424243,-5.249999999710625,6.0
284.81654739424243,-5.249999999728704,6.0
285.31654739424243,-5.249999999746783,6.0
285.81654739424243,-5.249999999764862,6.0
286.31654739424243,-5.249999999782941,6.0
286.81654739424243,-5.24999999980174,6.0
287.31654739424243,-5.249999999820539,6.0
287.81654739424243,-5.249999999839338,6.0
288.31654739424243,-5.2499999998581375,6.0
288.81654739424243,-5.249999999876937,6.0
289.31654739424243,-5.249999999895736,6.0
289.81654739424243,-5.249999999914535,6.0
290.31654739424243,-5.249999999933334,6.0
290.81654739424243,-5.249999999952133,6.0
291.31654739424243,-5.249999999970933,6.0
291.81654739424243,-5.249999999989732,6.0
292.31654739424243,-5.250000000008531,6.0
292.81654739424243,-5.250000000027728,6.0
293.31654739424243,-5.250000000046925,6.0
293.81654739424243,-5.250000000066122,6.0
294.31654739424243,-5.250000000085319,6.0
294.81654739424243,-5.250000000104516,6.0
295.31654739424243,-5.2500000001237135,6.0
295.81654739424243,-5.250000000142911,6.0
296.31654739424243,-5.250000000162108,6.0
296.81654739424243,-5.250000000181305,6.0
297.31654739424243,-5.250000000200502,6.0
297.81654739424243,-5.250000000219699,6.0
298.31654739424243,-5.250000000238896,6.0
298.81654739424243,-5.250000000258093,6.0
299.31654739424243,-5.25000000027771,6.0
299.81654739424243,-5.2500000002973275,6.0
300.31654739424243,-5.250000000316945,6.0
300.81654739424243,-5.250000000336562,6.0
301.31654739424243,-5.250000000356179,6.0
301.81654739424243,-5.250000000375796,6.0
302.31654739424243,-5.2500000003954135,6.0
302.81654739424243,-5.250000000415031,6.0
303.31654739424243,-5.250000000434648,6.0
303.81654739424243,-5.250000000454265,6.0
304.31654739424243,-5.250000000473882,6.0
304.81654739424243,-5.2500000004934995,6.0
305.31654739424243,-5.250000000513117,6.0
305.81654739424243,-5.250000000425187,6.0
306.31654739424243,-5.250000000337257,6.0
306.81654739424243,-5.250000000249328,6.0
307.31654739424243,-5.250000000161398,6.0
307.81654739424243,-5.250000000073468,6.0
308.31654739424243,-5.249999999985539,6.0
308.81654739424243,-5.249999999897609,6.0
309.31654739424243,-5.249999999809679,6.0
309.81654739424243,-5.24999999972175,6.0
310.31654739424243,-5.24999999963382,6.0
310.81654739424243,-5.24999999954589,6.0
311.31654739424243,-5.249999999457961,6.0
311.81654739424243,-5.249999999370031,6.0
312.31654739424243,-5.24999999938951,6.0
312.81654739424243,-5.249999999408988,6.0
313.31654739424243,-5.249999999428467,6.0
313.81654739424243,-5.249999999447946,6.0
314.31654739424243,-5.249999999467424,6.0
314.81654739424243,-5.249999999486903,6.0
315.31654739424243,-5.2499999995063815,6.0
315.81654739424243,-5.24999999952586,6.0
316.31654739424243,-5.249999999545339,6.0
316.81654739424243,-5.249999999564817,6.0
317.31654739424243,-5.249999999584296,6.0
317.81654739424243,-5.249999999603775,6.0
318.31654739424243,-5.249999999624568,6.0
318.81654739424243,-5.249999999645361,6.0
319.31654739424243,-5.249999999666154,6.0
319.81654739424243,-5.249999999686947,6.0
320.31654739424243,-5.2499999997077405,6.0
320.81654739424243,-5.249999999728534,6.0
321.31654739424243,-5.249999999749327,6.0
321.81654739424243,-5.24999999977012,6.0
322.31654739424243,-5.249999999790913,6.0
322.81654739424243,-5.249999999811706,6.0
323.31654739424243,-5.249999999832499,6.0
323.81654739424243,-5.2499999998532925,6.0
324.31654739424243,-5.249999999874086,6.0
324.81654739424243,-5.2499999998953575,6.0
325.31654739424243,-5.249999999916629,6.0
325.81654739424243,-5.249999999937901,6.0
326.31654739424243,-5.249999999959173,6.0
326.81654739424243,-5.249999999980445,6.0
327.31654739424243,-5.250000000001717,6.0
327.81654739424243,-5.250000000022989,6.0
328.31654739424243,-5.250000000044261,6.0
328.81654739424243,-5.2500000000655325,6.0
329.31654739424243,-5.250000000086804,6.0
329.81654739424243,-5.250000000108076,6.0
330.31654739424243,-5.250000000129348,6.0
330.81654739424243,-5.25000000015062,6.0
331.31654739424243,-5.250000000172316,6.0
331.81654739424243,-5.250000000194013,6.0
332.31654739424243,-5.250000000215709,6.0
332.81654739424243,-5.250000000237406,6.0
333.31654739424243,-5.250000000259102,6.0
333.81654739424243,-5.2500000002807985,6.0
334.31654739424243,-5.250000000302495,6.0
334.81654739424243,-5.250000000324191,6.0
335.31654739424243,-5.250000000345888,6.0
335.81654739424243,-5.250000000367584,6.0
336.31654739424243,-5.250000000389281,6.0
336.81654739424243,-5.250000000410977,6.0
337.31654739424243,-5.250000000329377,6.0
337.81654739424243,-5.250000000247778,6.0
338.31654739424243,-5.250000000166178,6.0
338.81654739424243,-5.250000000084579,6.0
339.31654739424243,-5.250000000002979,6.0
339.81654739424243,-5.249999999921379,6.0
340.31654739424243,-5.24999999983978,6.0
340.81654739424243,-5.24999999975818,6.0
341.31654739424243,-5.2499999996765805,6.0
341.81654739424243,-5.249999999594981,6.0
342.31654739424243,-5.249999999513381,6.0
342.81654739424243,-5.249999999431782,6.0
343.31654739424243,-5.249999999350182,6.0
343.81654739424243,-5.249999999367582,6.0
344.31654739424243,-5.249999999384983,6.0
344.81654739424243,-5.249999999402383,6.0
345.31654739424243,-5.249999999419783,6.0
345.81654739424243,-5.2499999994371835,6.0
346.31654739424243,-5.249999999454584,6.0
346.81654739424243,-5.249999999471984,6.0
347.31654739424243,-5.2499999994893845,6.0
347.81654739424243,-5.249999999506785,6.0
348.31654739424243,-5.249999999524185,6.0
348.81654739424243,-5.249999999541585,6.0
349.31654739424243,-5.249999999558986,6.0
349.81654739424243,-5.249999999576386,6.0
350.31654739424243,-5.249999999599119,6.0
350.81654739424243,-5.249999999621852,6.0
351.31654739424243,-5.249999999644585,6.0
351.81654739424243,-5.249999999667318,6.0
352.31654739424243,-5.249999999690051,6.0
352.81654739424243,-5.2499999997127835,6.0
353.31654739424243,-5.2499999997355165,6.0
353.81654739424243,-5.249999999758249,6.0
354.31654739424243,-5.249999999780982,6.0
354.81654739424243,-5.249999999803715,6.0
355.31654739424243,-5.249999999826448,6.0
355.81654739424243,-5.249999999849703,6.0
356.31654739424243,-5.2499999998729585,6.0
356.81654739424243,-5.249999999896214,6.0
357.31654739424243,-5.249999999919469,6.0
357.81654739424243,-5.249999999942724,6.0
358.31654739424243,-5.249999999965979,6.0
358.81654739424243,-5.249999999989234,6.0
359.31654739424243,-5.25000000001249,6.0
359.81654739424243,-5.250000000035745,6.0
360.31654739424243,-5.250000000059,6.0
360.81654739424243,-5.250000000082255,6.0
361.31654739424243,-5.250000000105871,6.0
361.81654739424243,-5.250000000129487,6.0
362.31654739424243,-5.250000000153102,6.0
362.81654739424243,-5.250000000176718,6.0
363.31654739424243,-5.250000000200334,6.0
363.81654739424243,-5.25000000022395,6.0
364.31654739424243,-5.2500000002475655,6.0
364.81654739424243,-5.250000000271181,6.0
365.31654739424243,-5.250000000294797,6.0
365.81654739424243,-5.250000000318413,6.0
366.31654739424243,-5.250000000222887,6.0
366.81654739424243,-5.25000000012736,6.0
367.31654739424243,-5.250000000031834,6.0
367.81654739424243,-5.249999999936308,6.0
368.31654739424243,-5.249999999840782,6.0
368.81654739424243,-5.249999999745255,6.0
369.31654739424243,-5.249999999649729,6.0
369.81654739424243,-5.249999999554203,6.0
370.31654739424243,-5.249999999458677,6.0
370.81654739424243,-5.24999999936315,6.0
371.31654739424243,-5.249999999267624,6.0
371.81654739424243,-5.249999999283217,6.0
372.31654739424243,-5.24999999929881,6.0
372.81654739424243,-5.249999999314403,6.0
373.31654739424243,-5.2499999993299955,6.0
373.81654739424243,-5.249999999345588,6.0
374.31654739424243,-5.249999999361181,6.0
374.81654739424243,-5.249999999376774,6.0
375.31654739424243,-5.249999999392367,6.0
375.81654739424243,-5.24999999940796,6.0
376.31654739424243,-5.249999999423553,6.0
376.81654739424243,-5.2499999994391455,6.0
377.31654739424243,-5.249999999463256,6.0
377.81654739424243,-5.2499999994873665,6.0
378.31654739424243,-5.249999999511477,6.0
378.81654739424243,-5.2499999995355875,6.0
379.31654739424243,-5.249999999559698,6.0
379.81654739424243,-5.2499999995838085,6.0
380.31654739424243,-5.249999999607919,6.0
380.81654739424243,-5.2499999996320295,6.0
381.31654739424243,-5.24999999965614,6.0
381.81654739424243,-5.24999999968025,6.0
382.31654739424243,-5.249999999704361,6.0
382.81654739424243,-5.2499999997293445,6.0
383.31654739424243,-5.249999999754328,6.0
383.81654739424243,-5.249999999779312,6.0
384.31654739424243,-5.249999999804295,6.0
384.81654739424243,-5.249999999829279,6.0
385.31654739424243,-5.249999999854262,6.0
385.81654739424243,-5.249999999879246,6.0
386.31654739424243,-5.2499999999042295,6.0
386.81654739424243,-5.249999999929213,6.0
387.31654739424243,-5.249999999954197,6.0
387.81654739424243,-5.24999999997918,6.0
388.31654739424243,-5.250000000004549,6.0
388.81654739424243,-5.250000000029918,6.0
389.31654739424243,-5.250000000055287,6.0
389.81654739424243,-5.250000000080656,6.0
390.31654739424243,-5.250000000106025,6.0
390.81654739424243,-5.2500000001313945,6.0
391.31654739424243,-5.2500000001567635,6.0
391.81654739424243,-5.2500000001821325,6.0
392.31654739424243,-5.250000000207502,6.0
392.81654739424243,-5.250000000232871,6.0
393.31654739424243,-5.25000000025824,6.0
393.81654739424243,-5.250000000283967,6.0
394.31654739424243,-5.250000000309694,6.0
394.81654739424243,-5.250000000335421,6.0
395.31654739424243,-5.250000000361148,6.0
395.81654739424243,-5.2500000003868745,6.0
396.31654739424243,-5.2500000004126015,6.0
396.81654739424243,-5.2500000004383285,6.0
397.31654739424243,-5.2500000004640555,6.0
397.81654739424243,-5.250000000489782,6.0
398.31654739424243,-5.250000000515509,6.0
398.81654739424243,-5.250000000541236,6.0
399.31654739424243,-5.250000000439567,6.0
399.81654739424243,-5.250000000337897,6.0
400.31654739424243,-5.250000000236227,6.0
400.81654739424243,-5.250000000134557,6.0
401.31654739424243,-5.2500000000328875,6.0
401.81654739424243,-5.249999999931218,6.0
402.31654739424243,-5.249999999829548,6.0
402.81654739424243,-5.249999999727878,6.0
403.31654739424243,-5.249999999626208,6.0
403.81654739424243,-5.2499999995245386,6.0
404.31654739424243,-5.249999999422869,6.0
404.81654739424243,-5.249999999448312,6.0
405.31654739424243,-5.249999999473756,6.0
405.81654739424243,-5.2499999994992,6.0
406.31654739424243,-5.249999999524643,6.0
406.81654739424243,-5.249999999550087,6.0
407.31654739424243,-5.249999999575531,6.0
407.81654739424243,-5.249999999600974,6.0
408.31654739424243,-5.249999999626418,6.0
408.81654739424243,-5.249999999651862,6.0
409.31654739424243,-5.249999999677305,6.0
409.81654739424243,-5.249999999703993,6.0
410.31654739424243,-5.249999999730681,6.0
410.81654739424243,-5.249999999757369,6.0
411.31654739424243,-5.249999999784057,6.0
411.81654739424243,-5.249999999810745,6.0
412.31654739424243,-5.249999999837433,6.0
412.81654739424243,-5.249999999864121,6.0
413.31654739424243,-5.249999999890809,6.0
413.81654739424243,-5.249999999917497,6.0
414.31654739424243,-5.249999999944185,6.0
414.81654739424243,-5.249999999970873,6.0
415.31654739424243,-5.249999999997991,6.0
415.81654739424243,-5.250000000025109,6.0
416.31654739424243,-5.250000000052227,6.0
416.81654739424243,-5.2500000000793445,6.0
417.31654739424243,-5.250000000106462,6.0
417.81654739424243,-5.25000000013358,6.0
418.31654739424243,-5.250000000160698,6.0
418.81654739424243,-5.250000000187816,6.0
419.31654739424243,-5.250000000214934,6.0
419.81654739424243,-5.250000000242052,6.0
420.31654739424243,-5.25000000026917,6.0
420.81654739424243,-5.2500000001742775,6.0
421.31654739424243,-5.250000000079385,6.0
421.81654739424243,-5.249999999984493,6.0
422.31654739424243,-5.249999999889601,6.0
422.81654739424243,-5.249999999794709,6.0
423.31654739424243,-5.249999999699817,6.0
423.81654739424243,-5.249999999604925,6.0
424.31654739424243,-5.249999999510033,6.0
424.81654739424243,-5.249999999415141,6.0
425.31654739424243,-5.249999999320249,6.0
425.81654739424243,-5.2499999992253565,6.0
426.31654739424243,-5.249999999247066,6.0
426.81654739424243,-5.249999999268776,6.0
427.31654739424243,-5.249999999290486,6.0
427.81654739424243,-5.2499999993121955,6.0
428.31654739424243,-5.249999999333905,6.0
428.81654739424243,-5.249999999355615,6.0
429.31654739424243,-5.249999999377325,6.0
429.81654739424243,-5.2499999993990345,6.0
430.31654739424243,-5.249999999420744,6.0
430.81654739424243,-5.249999999442454,6.0
431.31654739424243,-5.249999999464164,6.0
431.81654739424243,-5.249999999492118,6.0
432.31654739424243,-5.249999999520073,6.0
432.81654739424243,-5.249999999548027,6.0
433.31654739424243,-5.249999999575982,6.0
433.81654739424243,-5.249999999603936,6.0
434.31654739424243,-5.249999999631891,6.0
434.81654739424243,-5.249999999659845,6.0
435.31654739424243,-5.2499999996878,6.0
435.81654739424243,-5.2499999997157545,6.0
436.31654739424243,-5.249999999743709,6.0
436.81654739424243,-5.2499999997716635,6.0
437.31654739424243,-5.24999999980021,6.0
437.81654739424243,-5.249999999828756,6.0
438.31654739424243,-5.249999999857302,6.0
438.81654739424243,-5.249999999885848,6.0
439.31654739424243,-5.249999999914394,6.0
439.81654739424243,-5.24999999994294,6.0
440.31654739424243,-5.249999999971486,6.0
440.81654739424243,-5.250000000000032,6.0
441.31654739424243,-5.250000000028578,6.0
441.81654739424243,-5.250000000057124,6.0
442.31654739424243,-5.25000000008567,6.0
442.81654739424243,-5.25000000011458,6.0
443.31654739424243,-5.2500000001434906,6.0
443.81654739424243,-5.250000000172401,6.0
444.31654739424243,-5.250000000201311,6.0
444.81654739424243,-5.250000000230221,6.0
445.31654739424243,-5.250000000259131,6.0
445.81654739424243,-5.250000000288042,6.0
446.31654739424243,-5.250000000316952,6.0
446.81654739424243,-5.250000000345862,6.0
447.31654739424243,-5.250000000374772,6.0
447.81654739424243,-5.250000000403682,6.0
448.31654739424243,-5.250000000303407,6.0
448.81654739424243,-5.250000000203132,6.0
449.31654739424243,-5.250000000102856,6.0
449.81654739424243,-5.250000000002581,6.0
450.31654739424243,-5.249999999902306,6.0
450.81654739424243,-5.24999999980203,6.0
451.31654739424243,-5.249999999701755,6.0
451.81654739424243,-5.24999999960148,6.0
452.31654739424243,-5.249999999501204,6.0
452.81654739424243,-5.249999999400929,6.0
453.31654739424243,-5.24999999942029,6.0
453.81654739424243,-5.249999999439652,6.0
454.31654739424243,-5.249999999459013,6.0
454.81654739424243,-5.249999999478375,6.0
455.31654739424243,-5.249999999497736,6.0
455.81654739424243,-5.249999999517097,6.0
456.31654739424243,-5.249999999536459,6.0
456.81654739424243,-5.24999999955582,6.0
457.31654739424243,-5.249999999575182,6.0
457.81654739424243,-5.249999999594543,6.0
458.31654739424243,-5.249999999613904,6.0
458.81654739424243,-5.249999999643149,6.0
459.31654739424243,-5.249999999672393,6.0
459.81654739424243,-5.249999999701637,6.0
460.31654739424243,-5.249999999730881,6.0
460.81654739424243,-5.249999999760125,6.0
461.31654739424243,-5.249999999789369,6.0
461.81654739424243,-5.2499999998186135,6.0
462.31654739424243,-5.249999999847858,6.0
462.81654739424243,-5.249999999877102,6.0
463.31654739424243,-5.249999999906346,6.0
463.81654739424243,-5.24999999993559,6.0
464.31654739424243,-5.249999999965856,6.0
464.81654739424243,-5.249999999996121,6.0
465.31654739424243,-5.250000000026387,6.0
465.81654739424243,-5.2500000000566525,6.0
466.31654739424243,-5.250000000086918,6.0
466.81654739424243,-5.250000000117184,6.0
467.31654739424243,-5.250000000147449,6.0
467.81654739424243,-5.250000000177715,6.0
468.31654739424243,-5.25000000020798,6.0
468.81654739424243,-5.250000000238246,6.0
469.31654739424243,-5.250000000268511,6.0
469.81654739424243,-5.25000000017516,6.0
470.31654739424243,-5.250000000081809,6.0
470.81654739424243,-5.249999999988458,6.0
471.31654739424243,-5.249999999895107,6.0
471.81654739424243,-5.249999999801756,6.0
472.31654739424243,-5.249999999708405,6.0
472.81654739424243,-5.249999999615054,6.0
473.31654739424243,-5.249999999521703,6.0
473.81654739424243,-5.2499999994283515,6.0
474.31654739424243,-5.249999999335,6.0
474.81654739424243,-5.249999999241649,6.0
475.31654739424243,-5.2499999992680575,6.0
475.81654739424243,-5.249999999294466,6.0
476.31654739424243,-5.249999999320874,6.0
476.81654739424243,-5.249999999347282,6.0
477.31654739424243,-5.24999999937369,6.0
477.81654739424243,-5.2499999994000985,6.0
478.31654739424243,-5.249999999426507,6.0
478.81654739424243,-5.249999999452915,6.0
479.31654739424243,-5.249999999479323,6.0
479.81654739424243,-5.249999999505731,6.0
480.31654739424243,-5.24999999953214,6.0
480.81654739424243,-5.249999999563398,6.0
481.31654739424243,-5.249999999594657,6.0
481.81654739424243,-5.249999999625915,6.0
482.31654739424243,-5.249999999657174,6.0
482.81654739424243,-5.249999999688432,6.0
483.31654739424243,-5.249999999719691,6.0
483.81654739424243,-5.249999999750949,6.0
484.31654739424243,-5.249999999782208,6.0
484.81654739424243,-5.2499999998134665,6.0
485.31654739424243,-5.249999999844725,6.0
485.81654739424243,-5.249999999875984,6.0
486.31654739424243,-5.249999999907717,6.0
486.81654739424243,-5.249999999939451,6.0
487.31654739424243,-5.249999999971185,6.0
487.81654739424243,-5.2500000000029186,6.0
488.31654739424243,-5.250000000034652,6.0
488.81654739424243,-5.250000000066386,6.0
489.31654739424243,-5.25000000009812,6.0
489.81654739424243,-5.2500000001298535,6.0
490.31654739424243,-5.250000000161587,6.0
490.81654739424243,-5.250000000193321,6.0
491.31654739424243,-5.250000000225055,6.0
491.81654739424243,-5.250000000127309,6.0
492.31654739424243,-5.250000000029563,6.0
492.81654739424243,-5.249999999931817,6.0
493.31654739424243,-5.249999999834071,6.0
493.81654739424243,-5.249999999736326,6.0
494.31654739424243,-5.24999999963858,6.0
494.81654739424243,-5.249999999540834,6.0
495.31654739424243,-5.249999999443088,6.0
495.81654739424243,-5.249999999345342,6.0
496.31654739424243,-5.2499999992475965,6.0
496.81654739424243,-5.249999999270013,6.0
497.31654739424243,-5.24999999929243,6.0
497.81654739424243,-5.249999999314847,6.0
498.31654739424243,-5.2499999993372635,6.0
498.81654739424243,-5.24999999935968,6.0
499.31654739424243,-5.249999999382097,6.0
499.81654739424243,-5.249999999404514,6.0
500.31654739424243,-5.24999999942693,6.0
500.81654739424243,-5.249999999449347,6.0
501.31654739424243,-5.249999999471764,6.0
501.81654739424243,-5.249999999494181,6.0
502.31654739424243,-5.249999999526287,6.0
502.81654739424243,-5.249999999558394,6.0
503.31654739424243,-5.249999999590501,6.0
503.81654739424243,-5.249999999622608,6.0
504.31654739424243,-5.249999999654714,6.0
504.81654739424243,-5.249999999686821,6.0
505.31654739424243,-5.249999999718928,6.0
505.81654739424243,-5.249999999751035,6.0
506.31654739424243,-5.2499999997831415,6.0
506.81654739424243,-5.249999999815248,6.0
507.31654739424243,-5.249999999847355,6.0
507.81654739424243,-5.249999999880449,6.0
508.31654739424243,-5.249999999913544,6.0
508.81654739424243,-5.249999999946638,6.0
509.31654739424243,-5.249999999979733,6.0
509.81654739424243,-5.250000000012827,6.0
510.31654739424243,-5.2500000000459215,6.0
510.81654739424243,-5.250000000079016,6.0
511.31654739424243,-5.25000000011211,6.0
511.81654739424243,-5.250000000145205,6.0
512.3165473942424,-5.250000000178299,6.0
512.8165473942424,-5.250000000211394,6.0
513.3165473942424,-5.250000000120597,6.0
513.8165473942424,-5.2500000000298,6.0
514.3165473942424,-5.2499999999390035,6.0
514.8165473942424,-5.249999999848207,6.0
515.3165473942424,-5.24999999975741,6.0
515.8165473942424,-5.249999999666613,6.0
516.3165473942424,-5.249999999575817,6.0
516.8165473942424,-5.24999999948502,6.0
517.3165473942424,-5.249999999394223,6.0
517.8165473942424,-5.2499999993034265,6.0
518.3165473942424,-5.24999999921263,6.0
518.8165473942424,-5.249999999242119,6.0
519.3165473942424,-5.249999999271608,6.0
519.8165473942424,-5.249999999301098,6.0
520.3165473942424,-5.249999999330587,6.0
520.8165473942424,-5.249999999360076,6.0
521.3165473942424,-5.249999999389566,6.0
521.8165473942424,-5.249999999419055,6.0
522.3165473942424,-5.249999999448544,6.0
522.8165473942424,-5.2499999994780335,6.0
523.3165473942424,-5.249999999507523,6.0
523.8165473942424,-5.249999999537012,6.0
524.3165473942424,-5.249999999571112,6.0
524.8165473942424,-5.249999999605212,6.0
525.3165473942424,-5.249999999639312,6.0
525.8165473942424,-5.2499999996734115,6.0
526.3165473942424,-5.249999999707511,6.0
526.8165473942424,-5.249999999741611,6.0
527.3165473942424,-5.249999999775711,6.0
527.8165473942424,-5.249999999809811,6.0
528.3165473942424,-5.249999999843911,6.0
528.8165473942424,-5.2499999998780105,6.0
529.3165473942424,-5.24999999991211,6.0
529.8165473942424,-5.249999999946671,6.0
530.3165473942424,-5.249999999981232,6.0
530.8165473942424,-5.250000000015793,6.0
531.3165473942424,-5.2500000000503535,6.0
531.8165473942424,-5.250000000084914,6.0
532.3165473942424,-5.250000000119475,6.0
532.8165473942424,-5.250000000154036,6.0
533.3165473942424,-5.250000000188597,6.0
533.8165473942424,-5.2500000002231575,6.0
534.3165473942424,-5.250000000257718,6.0
534.8165473942424,-5.250000000292279,6.0
535.3165473942424,-5.25000000019706,6.0
535.8165473942424,-5.250000000101841,6.0
536.3165473942424,-5.250000000006622,6.0
536.8165473942424,-5.249999999911403,6.0
537.3165473942424,-5.249999999816184,6.0
537.8165473942424,-5.249999999720965,6.0
538.3165473942424,-5.2499999996257465,6.0
538.8165473942424,-5.2499999995305275,6.0
539.3165473942424,-5.249999999435309,6.0
539.8165473942424,-5.24999999934009,6.0
540.3165473942424,-5.249999999365565,6.0
540.8165473942424,-5.249999999391041,6.0
541.3165473942424,-5.2499999994165165,6.0
541.8165473942424,-5.249999999441992,6.0
542.3165473942424,-5.249999999467468,6.0
542.8165473942424,-5.249999999492943,6.0
543.3165473942424,-5.249999999518419,6.0
543.8165473942424,-5.249999999543895,6.0
544.3165473942424,-5.24999999956937,6.0
544.8165473942424,-5.249999999594846,6.0
545.3165473942424,-5.2499999996203215,6.0
545.8165473942424,-5.249999999655289,6.0
546.3165473942424,-5.249999999690257,6.0
546.8165473942424,-5.249999999725224,6.0
547.3165473942424,-5.249999999760192,6.0
547.8165473942424,-5.249999999795159,6.0
548.3165473942424,-5.249999999830127,6.0
548.8165473942424,-5.249999999865095,6.0
549.3165473942424,-5.249999999900062,6.0
549.8165473942424,-5.24999999993503,6.0
550.3165473942424,-5.249999999969997,6.0
550.8165473942424,-5.250000000004965,6.0
551.3165473942424,-5.250000000040888,6.0
551.8165473942424,-5.2500000000768114,6.0
552.3165473942424,-5.250000000112735,6.0
552.8165473942424,-5.250000000148658,6.0
553.3165473942424,-5.250000000184581,6.0
553.8165473942424,-5.2500000002205045,6.0
554.3165473942424,-5.250000000256428,6.0
554.8165473942424,-5.250000000292351,6.0
555.3165473942424,-5.250000000328274,6.0
555.8165473942424,-5.250000000364198,6.0
556.3165473942424,-5.250000000400121,6.0
556.8165473942424,-5.250000000311877,6.0
557.3165473942424,-5.250000000223633,6.0
557.8165473942424,-5.250000000135389,6.0
558.3165473942424,-5.2500000000471445,6.0
558.8165473942424,-5.2499999999589,6.0
559.3165473942424,-5.249999999870656,6.0
559.8165473942424,-5.249999999782412,6.0
560.3165473942424,-5.249999999694168,6.0
560.8165473942424,-5.249999999605924,6.0
561.3165473942424,-5.24999999951768,6.0
561.8165473942424,-5.249999999429436,6.0
562.3165473942424,-5.249999999462009,6.0
562.8165473942424,-5.249999999494582,6.0
563.3165473942424,-5.249999999527155,6.0
563.8165473942424,-5.249999999559728,6.0
564.3165473942424,-5.249999999592301,6.0
564.8165473942424,-5.249999999624874,6.0
565.3165473942424,-5.249999999657447,6.0
565.8165473942424,-5.24999999969002,6.0
566.3165473942424,-5.2499999997225935,6.0
566.8165473942424,-5.2499999997551665,6.0
567.3165473942424,-5.24999999978774,6.0
567.8165473942424,-5.249999999824682,6.0
568.3165473942424,-5.249999999861624,6.0
568.8165473942424,-5.249999999898566,6.0
569.3165473942424,-5.249999999935508,6.0
569.8165473942424,-5.24999999997245,6.0
570.3165473942424,-5.250000000009392,6.0
570.8165473942424,-5.250000000046334,6.0
571.3165473942424,-5.250000000083276,6.0
571.8165473942424,-5.250000000120218,6.0
572.3165473942424,-5.25000000015716,6.0
572.8165473942424,-5.250000000194102,6.0
573.3165473942424,-5.250000000231316,6.0
573.6147212977754,-5.250000000253509,6.0
